ids;subset;naming_set;tablas;ID RULE;Subset;DEFINITION PERIOD
GL_DOL_t_re4m_autom_resolution_3.5_002;gf_auai_rs_mdtfdk_cnv_ind_type is not null and gf_auai_rs_mdtfdk_cnv_ind_type != '';{'gf_auai_rs_mdtfdk_cnv_ind_type'};t_re4m_autom_resolution;GL_DOL_t_re4m_autom_resolution_3.5_002;Distinto de Null o vacío;2Q24
GL_DOM_t_re4m_autom_resolution_5.3_000;gf_model_response_type = 0;{'gf_model_response_type'};t_re4m_autom_resolution;GL_DOM_t_re4m_autom_resolution_5.3_000;"Cuando el campo ""gf_model_response_type"" tome el valor ""0""";1Q23
GL_DOM_t_re4m_autom_resolution_5.3_001;gf_model_response_type = 1;{'gf_model_response_type'};t_re4m_autom_resolution;GL_DOM_t_re4m_autom_resolution_5.3_001;"Cuando el campo ""gf_model_response_type"" tome el valor ""1""";1Q23
GL_DOM_t_re4m_autom_resolution_5.3_002;gf_model_response_type = 2;{'gf_model_response_type'};t_re4m_autom_resolution;GL_DOM_t_re4m_autom_resolution_5.3_002;"Cuando el campo ""gf_model_response_type"" tome el valor ""2""";1Q23
27b91e8672;g_data_source_origin_type is not null and g_data_source_origin_type != '';{'g_data_source_origin_type'};t_re4m_conversation_transfer;27b91e8672;Distinto de Null o vacío;1Q24
27b9a3fed1;gf_tr_reason_type is not null and gf_tr_reason_type != '';{'gf_tr_reason_type'};t_re4m_conversation_transfer;27b9a3fed1;Distinto de Null o vacío;2Q24
GL_DOM_t_re4m_conversations_insights_3.1_000;gf_facet_model_version_name is not null and gf_facet_model_version_name != '';{'gf_facet_model_version_desc'};t_re4m_conversations_insights;GL_DOM_t_re4m_conversations_insights_3.1_000;Cuando gf_facet_model_version_name venga informado;1Q23
GL_DOM_t_re4m_conversations_insights_3.4_000;gf_score_probability_per is not null;{'gf_score_probability_per'};t_re4m_conversations_insights;GL_DOM_t_re4m_conversations_insights_3.4_000;Null o vacío;1Q23
GL_DOM_t_re4m_conversations_insights_3.4_001;gf_facet_prblty_order_number is not null;{'gf_facet_prblty_order_number'};t_re4m_conversations_insights;GL_DOM_t_re4m_conversations_insights_3.4_001;Distinto de Null o vacío;1Q23
GL_DOM_t_re4m_conversations_insights_5.3_000;gf_conversation_start_date is not null;{'gf_conversation_start_date'};t_re4m_conversations_insights;GL_DOM_t_re4m_conversations_insights_5.3_000;Distinto de Null;4Q23
27b91e7dd0;g_agent_interaction_ind_type is not null and g_agent_interaction_ind_type != '';{'g_agent_interaction_ind_type'};t_re4m_interaction_call;27b91e7dd0;Distinto de Null o vacío;1Q24
27b91e7e9e;g_intent_detection_ind_type is not null and g_intent_detection_ind_type != '';{'g_intent_detection_ind_type'};t_re4m_interaction_call;27b91e7e9e;Distinto de Null o vacío;1Q24
27b91e7ef0;g_open_question_ind_type is not null and g_open_question_ind_type != '';{'g_open_question_ind_type'};t_re4m_interaction_call;27b91e7ef0;Distinto de Null o vacío;1Q24
27b91e7f43;g_tree_dtctn_ind_type is not null and g_tree_dtctn_ind_type != '';{'g_tree_dtctn_ind_type'};t_re4m_interaction_call;27b91e7f43;Distinto de Null o vacío;1Q24
27b91e7d83;gf_ivr_abndn_momnt_catg_type is not null and gf_ivr_abndn_momnt_catg_type != '';{'gf_ivr_abndn_momnt_catg_type'};t_re4m_interaction_call;27b91e7d83;Distinto de Null o vacío;2Q24
27b91e7e1d;gf_service_attended_type is not null and gf_service_attended_type != '';{'gf_service_attended_type'};t_re4m_interaction_call;27b91e7e1d;Distinto de Null o vacío;2Q24
27b91e861c;gf_int_service_flow_ars is not null and gf_int_service_flow_ars != '';{'gf_int_service_flow_ars'};t_re4m_interaction_call;27b91e861c;Distinto de Null o vacío;2Q24
27b91e7f9d;gf_status_self_serv_exec_type is not null and gf_status_self_serv_exec_type != '';{'gf_status_self_serv_exec_type'};t_re4m_interaction_call;27b91e7f9d;Distinto de Null o vacío;2Q24
27b91e7feb;gf_self_serv_flow_type is not null and gf_self_serv_flow_type != '';{'gf_self_serv_flow_type'};t_re4m_interaction_call;27b91e7feb;Distinto de Null o vacío;2Q24
GL_DOM_t_re4m_junction_interaction_3.5_001;g_sale_opportunity_ind_type is not null and g_sale_opportunity_ind_type != '';{'g_sale_opportunity_ind_type'};t_re4m_junction_interaction;GL_DOM_t_re4m_junction_interaction_3.5_001;Distinto de Null o vacío;1Q23
27b91e86ce;g_data_source_origin_type is not null and g_data_source_origin_type != '';{'g_data_source_origin_type'};t_re4m_message_transfer;27b91e86ce;Distinto de Null o vacío;1Q24
27b9a441e3;gf_tr_reason_type is not null and gf_tr_reason_type != '';{'gf_tr_reason_type'};t_re4m_message_transfer;27b9a441e3;Distinto de Null o vacío;2Q24
GL_DOM_t_re4m_messages_insights_3.1_000;gf_facet_model_version_name is not null and gf_facet_model_version_name != '';{'gf_facet_model_version_desc'};t_re4m_messages_insights;GL_DOM_t_re4m_messages_insights_3.1_000;Cuando gf_facet_model_version_name venga informado;1Q23
GL_DOM_t_re4m_messages_insights_3.4_001;gf_facet_prblty_order_number is not null;{'gf_facet_prblty_order_number'};t_re4m_messages_insights;GL_DOM_t_re4m_messages_insights_3.4_001;Distinto de Null o vacío;1Q23
2786a8dc57;gf_participant_origin_type is not null and gf_participant_origin_type != '';{'gf_participant_origin_type'};t_re4m_phrase_transcription;2786a8dc57;Distinto de Null o vacío;2Q24
27a70f89c9;gf_msg_logical_del_ind_type is not null and gf_msg_logical_del_ind_type != '';{'gf_msg_logical_del_ind_type'};t_re4m_physical_interaction_acti;27a70f89c9;Distinto de Null o vacío;4Q23
27a70f8a28;gf_cust_msg_draft_ind_type is not null and gf_cust_msg_draft_ind_type != '';{'gf_cust_msg_draft_ind_type'};t_re4m_physical_interaction_acti;27a70f8a28;Distinto de Null o vacío;4Q23
277831f048;gf_message_origin_type is not null and gf_message_origin_type != '';{'gf_message_origin_type'};t_re4m_physical_interaction_acti;277831f048;Distinto de Null o vacío;2Q24
27b91e8234;gf_msg_not_show_cust_rqst_type is not null and gf_msg_not_show_cust_rqst_type != '';{'gf_msg_not_show_cust_rqst_type'};t_re4m_physical_interaction_acti;27b91e8234;Distinto de Null o vacío;2Q24
27b91e82e5;gf_interaction_substatus_type is not null and gf_interaction_substatus_type != '';{'gf_interaction_substatus_type'};t_re4m_physical_interaction_acti;27b91e82e5;Distinto de Null o vacío;2Q24
27b91e8428;gf_dig_repo_item_msg_type is not null and gf_dig_repo_item_msg_type != '';{'gf_dig_repo_item_msg_type'};t_re4m_physical_interaction_acti;27b91e8428;Distinto de Null o vacío;2Q24
27b91e8571;gf_convr_message_readed_type is not null and gf_convr_message_readed_type != '';{'gf_convr_message_readed_type'};t_re4m_physical_interaction_acti;27b91e8571;Distinto de Null o vacío;2Q24
27b933b57e;gf_tr_reason_type is not null and gf_tr_reason_type != '';{'gf_tr_reason_type'};t_re4m_physical_interaction_acti;27b933b57e;Distinto de Null o vacío;2Q24
27b91e8150;g_interaction_type is not null and g_interaction_type != '';{'g_interaction_type'};t_re4m_physical_interaction_acti;27b91e8150;Distinto de Null o vacío;1Q24
27b91e838a;g_data_source_origin_type is not null and g_data_source_origin_type != '';{'g_data_source_origin_type'};t_re4m_physical_interaction_acti;27b91e838a;Distinto de Null o vacío;1Q24
27a70f86ba;gf_sent_act_ind_type is not null and gf_sent_act_ind_type != '';{'gf_sent_act_ind_type'};t_re4m_physical_interaction;27a70f86ba;Distinto de Null o vacío;4Q23
27a70f8746;gf_convr_atch_files_ind_type is not null and gf_convr_atch_files_ind_type != '';{'gf_convr_atch_files_ind_type'};t_re4m_physical_interaction;27a70f8746;Distinto de Null o vacío;4Q23
27a70f87d4;gf_convr_logical_del_ind_type is not null and gf_convr_logical_del_ind_type != '';{'gf_convr_logical_del_ind_type'};t_re4m_physical_interaction;27a70f87d4;Distinto de Null o vacío;4Q23
27a70f8824;gf_convr_cust_draft_ind_type is not null and gf_convr_cust_draft_ind_type != '';{'gf_convr_cust_draft_ind_type'};t_re4m_physical_interaction;27a70f8824;Distinto de Null o vacío;4Q23
27a70f8877;gf_convr_certified_ind_type is not null and gf_convr_certified_ind_type != '';{'gf_convr_certified_ind_type'};t_re4m_physical_interaction;27a70f8877;Distinto de Null o vacío;4Q23
27a70f88e6;gf_contact_center_ind_type is not null and gf_contact_center_ind_type != '';{'gf_contact_center_ind_type'};t_re4m_physical_interaction;27a70f88e6;Distinto de Null o vacío;4Q23
27a70f8976;gf_conv_ai_auto_rsln_ind_type is not null and gf_conv_ai_auto_rsln_ind_type != '';{'gf_conv_ai_auto_rsln_ind_type'};t_re4m_physical_interaction;27a70f8976;Distinto de Null o vacío;4Q23
27b91e8041;gf_draft_msg_cust_conv_ind_type  is not null and gf_draft_msg_cust_conv_ind_type != '' ;{'gf_draft_msg_cust_conv_ind_type'};t_re4m_physical_interaction;27b91e8041;Distinto de Null o vacío;1Q24
27b91e809c;gf_draft_msg_mngr_conv_ind_type  is not null and gf_draft_msg_mngr_conv_ind_type != '' ;{'gf_draft_msg_mngr_conv_ind_type'};t_re4m_physical_interaction;27b91e809c;Distinto de Null o vacío;1Q24
27b91e828f;gf_interaction_substatus_type is not null and gf_interaction_substatus_type != '';{'gf_interaction_substatus_type'};t_re4m_physical_interaction;27b91e828f;Distinto de Null o vacío;2Q24
27b91e83dd;gf_disclosure_info_type is not null and gf_disclosure_info_type != '';{'gf_disclosure_info_type'};t_re4m_physical_interaction;27b91e83dd;Distinto de Null o vacío;2Q24
27b91e8483;gf_pg_convr_not_show_cst_type is not null and gf_pg_convr_not_show_cst_type != '';{'gf_pg_convr_not_show_cst_type'};t_re4m_physical_interaction;27b91e8483;Distinto de Null o vacío;2Q24
27b91e84d2;gf_interaction_purpose_type is not null and gf_interaction_purpose_type != '';{'gf_interaction_purpose_type'};t_re4m_physical_interaction;27b91e84d2;Distinto de Null o vacío;2Q24
27b91e85c9;gf_conversation_creation_type is not null and gf_conversation_creation_type != '';{'gf_conversation_creation_type'};t_re4m_physical_interaction;27b91e85c9;Distinto de Null o vacío;2Q24
27b91e8524;gf_main_contact_type is not null and gf_main_contact_type != '';{'gf_main_contact_type'};t_re4m_physical_interaction;27b91e8524;Distinto de Null o vacío;1Q25
27b91e80f9;g_interaction_type is not null and g_interaction_type != '';{'g_interaction_type'};t_re4m_physical_interaction;27b91e80f9;Distinto de Null o vacío;1Q24
27b91e8337;g_data_source_origin_type is not null and g_data_source_origin_type != '';{'g_data_source_origin_type'};t_re4m_physical_interaction;27b91e8337;Distinto de Null o vacío;1Q24
27b91e8743;g_interaction_platform_type is not null and g_interaction_platform_type != '';{'g_interaction_platform_type'};t_re4m_physical_interaction;27b91e8743;Distinto de Null o vacío;1Q24
27b91e7c3f;g_int_ppal_typ_ind_type is not null and g_int_ppal_typ_ind_type != '';{'g_int_ppal_typ_ind_type'};t_re4m_typification_interaction;27b91e7c3f;Distinto de Null o vacío;1Q24
27b91e7cd5;g_typification_rslv_ind_type is not null and g_typification_rslv_ind_type != '';{'g_typification_rslv_ind_type'};t_re4m_typification_interaction;27b91e7cd5;Distinto de Null o vacío;1Q24
27b91e7b48;gf_typ_opt_rel_type is not null and gf_typ_opt_rel_type != '';{'gf_typ_opt_rel_type'};t_re4m_typification_interaction;27b91e7b48;Distinto de Null o vacío;2Q24
27b91e7be2;gf_typ_prdt_rel_type is not null and gf_typ_prdt_rel_type != '';{'gf_typ_prdt_rel_type'};t_re4m_typification_interaction;27b91e7be2;Distinto de Null o vacío;2Q24
27b91e7d2b;gf_int_typification_type is not null and gf_int_typification_type != '';{'gf_int_typification_type'};t_re4m_typification_interaction;27b91e7d2b;Distinto de Null o vacío;2Q24
27a70f8660;g_supra_channel_id is not null and g_supra_channel_id != '';{'g_supra_channel_id'};t_re4m_typification_interaction;27a70f8660;Distinto de Null o vacío;4Q23
GL_DOM_t_rzua_contract_output_emissions_3.4_000;;{'gf_scope_1_atrb_ems_number'};t_rzua_contract_output_emissions;GL_DOM_t_rzua_contract_output_emissions_3.4_000;Si el campo (gf_scope_1_atrb_ems_number) es distinto a NULL o vacío;2Q23
GL_DOM_t_rzua_contract_output_emissions_3.4_001;;{'gf_scope_2_atrb_ems_number'};t_rzua_contract_output_emissions;GL_DOM_t_rzua_contract_output_emissions_3.4_001;Si el campo (gf_scope_2_atrb_ems_number) es distinto a NULL o vacío;2Q23
GL_DOM_t_rzua_contract_output_emissions_3.4_002;;{'gf_scope_3_atrb_ems_number'};t_rzua_contract_output_emissions;GL_DOM_t_rzua_contract_output_emissions_3.4_002;Si el campo (gf_scope_3_atrb_ems_number) es distinto a NULL o vacío;2Q23
27bfd5d173;g_customer_id is not null and g_customer_id != '';{'g_customer_id'};t_rzua_operations_cust_scope_cib;27bfd5d173;Para los registros que no sean nulos ni vacíos en ambas tablas;4Q24
27bfd5d0dd;g_holding_group_id is not null and g_holding_group_id != '';{'g_holding_group_id'};t_rzua_operations_cust_scope_cib;27bfd5d0dd;Para los registros que no sean nulos ni vacíos en ambas tablas;1Q24
GL_DOM_t_rzua_operations_cust_scope_3.5_000;g_sustainability_mark_id ='C593';{'g_sustnbl_subcategory_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_000;g_sustainability_mark_id igual a C593;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_001;g_sustainability_mark_id ='RBCR';{'g_sustnbl_subcategory_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_001;g_sustainability_mark_id igual a RBCR;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_002;g_sustainability_mark_id ='RBES';{'g_sustnbl_subcategory_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_002;g_sustainability_mark_id igual a RBES;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_003;g_sustainability_mark_id ='RBGR';{'g_sustnbl_subcategory_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_003;g_sustainability_mark_id es igual a RBGR;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_004;g_sustainability_mark_id ='RBOI';{'g_sustnbl_subcategory_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_004;g_sustainability_mark_id es igual a RBOI;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_005;g_sustainability_mark_id ='RBSO';{'g_sustnbl_subcategory_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_005;g_sustainability_mark_id es igual a RBSO;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_007;g_sustainability_mark_id ='C593';{'g_sustainability_category_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_007;g_sustainability_mark_id igual a C593;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_008;g_sustainability_mark_id ='RBCR';{'g_sustainability_category_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_008;g_sustainability_mark_id igual a RBCR;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_009;g_sustainability_mark_id ='RBES';{'g_sustainability_category_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_009;g_sustainability_mark_id igual a RBES;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_010;g_sustainability_mark_id ='RBGR';{'g_sustainability_category_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_010;g_sustainability_mark_id es igual a RBGR;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_011;g_sustainability_mark_id ='RBOI';{'g_sustainability_category_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_011;g_sustainability_mark_id es igual a RBOI;2Q23
GL_DOM_t_rzua_operations_cust_scope_3.5_012;g_sustainability_mark_id ='RBSO';{'g_sustainability_category_id'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_3.5_012;g_sustainability_mark_id es igual a RBSO;2Q23
GL_DOM_t_rzua_operations_cust_scope_6.2_000;gf_mobi_cal_cs_axs_sus_co_per is not null and g_holding_group_id is not null and g_holding_group_id != '' ;{'gf_mobi_cal_cs_axs_sus_co_per'};t_rzua_operations_cust_scope;GL_DOM_t_rzua_operations_cust_scope_6.2_000;Si los campos (gf_mobi_cal_cs_axs_sus_co_per y g_holding_group_id) son diferentes a NULL o vacío;2Q23
279b41f782;g_op_trig_impc_meas_unit_type is not null;{'g_op_trig_impc_meas_unit_type'};t_rzua_sust_kpi_link_oper_checkp;279b41f782;g_op_trig_impc_meas_unit_type is Not Null;1Q24
279ffe4b82;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_contract_id'};t_rzua_sust_operations_cib;279ffe4b82;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";1Q24
27bfe86820;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_entity_id'};t_rzua_sust_operations_cib;27bfe86820;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";1Q24
27b581b7f0;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_country_id'};t_rzua_sust_operations_cib;27b581b7f0;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";2Q24
27b581b85b;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'gf_entity_id'};t_rzua_sust_operations_cib;27b581b85b;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";2Q24
27b5841b93;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_contract_id'};t_rzua_sust_operations_cib;27b5841b93;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";2Q24
27b5841c13;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_contract_id'};t_rzua_sust_operations_cib;27b5841c13;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";2Q24
27b5827687;gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076');{'g_contract_id'};t_rzua_sust_operations_cib;27b5827687;"La regla debe ejecutarse Cuando el campo ""gf_source_system_sust_type "" tome el valor ""37730"" o ""2259886"" o ""33763"" o ""86076""";1Q24
2844c79ecc;g_sust_status_oper_type = 'CV';{'gf_sust_contract_eff_end_date'};t_rzua_sust_operations_eod;2844c79ecc;Ejecutar regla cuando el valor del campo g_sust_status_oper_type sea CV;3Q24
28496418d7;g_sust_status_oper_type = 'SC' OR g_sust_status_oper_type = 'NC';{'gf_ctr_sustnbl_subcateg_per'};t_rzua_sust_operations_eod;28496418d7;Ejecutar la regla si el campo g_sust_status_oper_type está informado como SC o NC.;1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_001;gf_sustainability_mark_id = 'C593' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_001;"gf_sustainability_mark_id igual a C593 y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_002;gf_sustainability_mark_id = 'RBCR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_002;"gf_sustainability_mark_id igual a RBCR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_003;gf_sustainability_mark_id = 'RBES' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_003;"gf_sustainability_mark_id igual a RBES y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_004;gf_sustainability_mark_id = 'RBGR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_004;"gf_sustainability_mark_id es igual a RBGR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_005;gf_sustainability_mark_id = 'RBOI' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_005;"gf_sustainability_mark_id es igual a RBOI y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_006;gf_sustainability_mark_id = 'RBSO' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_006;"gf_sustainability_mark_id es igual a RBSO y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_007;gf_sustainability_mark_id = 'C593' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_007;"gf_sustainability_mark_id igual a C593 y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_008;gf_sustainability_mark_id = 'RBCR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_008;"gf_sustainability_mark_id igual a RBCR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_009;gf_sustainability_mark_id = 'RBES' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_009;"gf_sustainability_mark_id igual a RBES y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_010;gf_sustainability_mark_id = 'RBGR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_010;"gf_sustainability_mark_id es igual a RBGR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_011;gf_sustainability_mark_id = 'RBOI' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_011;"gf_sustainability_mark_id es igual a RBOI y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_012;gf_sustainability_mark_id = 'RBSO' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_subcatg_id'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_012;"gf_sustainability_mark_id es igual a RBSO y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_eod_3.5_013;g_sust_status_oper_type is not null and g_sust_status_oper_type != '';{'g_sust_status_oper_type'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_3.5_013;Si el campo (g_sust_status_oper_type) es distinto a NULL o vacío;2Q23
GL_DOM_t_rzua_sust_operations_eod_6.2_000;g_sust_status_oper_type  != 'DC' AND g_sust_status_oper_type != 'PC';{'gf_ctr_sustnbl_subcateg_per'};t_rzua_sust_operations_eod;GL_DOM_t_rzua_sust_operations_eod_6.2_000;Excluir aquellos registros cuyo g_sust_status_oper_type sea igual a DC o PC;3Q24
2844c7a3df;g_sust_status_oper_type = 'CV';{'gf_sust_contract_eff_end_date'};t_rzua_sust_operations;2844c7a3df;Ejecutar regla cuando el estado de cotejo del campo gf_sust_contract_eff_end_date sea CV;3Q24
2849639000;g_sust_status_oper_type = 'SC' OR g_sust_status_oper_type = 'NC';{'gf_ctr_sustnbl_subcateg_per'};t_rzua_sust_operations;2849639000;Ejecutar la regla si el campo g_sust_status_oper_type está informado como SC o NC.;1Q25
GL_DOM_t_rzua_sust_operations_3.5_002;gf_sustainability_mark_id = 'C593' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_002;"gf_sustainability_mark_id igual a C593 y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_003;gf_sustainability_mark_id = 'RBCR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_003;"gf_sustainability_mark_id igual a RBCR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_004;gf_sustainability_mark_id = 'RBES' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_004;"gf_sustainability_mark_id igual a RBES y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_005;gf_sustainability_mark_id = 'RBGR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_005;"gf_sustainability_mark_id es igual a RBGR y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_006;gf_sustainability_mark_id = 'RBOI' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_006;"gf_sustainability_mark_id es igual a RBOI y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
GL_DOM_t_rzua_sust_operations_3.5_007;gf_sustainability_mark_id = 'RBSO' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'));{'gf_sustainability_category_id'};t_rzua_sust_operations;GL_DOM_t_rzua_sust_operations_3.5_007;"gf_sustainability_mark_id es igual a RBSO y gf_acquisition_sust_data_date
mismo mes que gf_cutoff_date";1Q25
