conf;job_url;table;secundary_table;job;version
EJB6_contract-calculations_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-contractcalculationmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-contractcalculationmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_contract_calculations;t_kcog_entity;ejb6-gl-hmm-qlt-contractcalculationmmrule-02.json;"""18.3.3"""
EJB6_contract-calculations_KCOG_country_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-contractcalculationmmrule-03.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-contractcalculationmmrule-03.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_contract_calculations;t_kcog_country;ejb6-gl-hmm-qlt-contractcalculationmmrule-03.json;"""18.3.3"""
EJB6_contract-calculations-dp_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-contractcalculationmrfield-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-contractcalculationmrfield-02.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_contract_calculations_dp;;ejb6-gl-hmm-qlt-contractcalculationmrfield-02.json;"""18.3.3"""
EJB6_contract-calculations-dp_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-contractcalculationmrobject-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-contractcalculationmrobject-02.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_contract_calculations_dp;;ejb6-gl-hmm-qlt-contractcalculationmrobject-02.json;"""18.3.3"""
EJB6_contract-calculations-dp_KSAN_contract-global-local_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-contractcalculationmmrule-04.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-contractcalculationmmrule-04.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_contract_calculations_dp;t_ksan_contract_global_local;ejb6-gl-hmm-qlt-contractcalculationmmrule-04.json;"""18.3.3"""
EJB6_digital-sales_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-digitalsalesmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-digitalsalesmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_digital_sales;;ejb6-gl-hmm-qlt-digitalsalesmrfield-01.json;"""18.3.3"""
EJB6_digital-sales_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-digitalsalesmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-digitalsalesmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_digital_sales;;ejb6-gl-hmm-qlt-digitalsalesmrobject-01.json;"""18.3.3"""
EJB6_digital-sales_KCOG_country_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-digitalsalesmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-digitalsalesmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_digital_sales;t_kcog_country;ejb6-gl-hmm-qlt-digitalsalesmmrule-01.json;"""18.3.3"""
EJB6_digital-sales_KSAN_contract-global-local_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-digitalsalesmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-digitalsalesmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_digital_sales;t_ksan_contract_global_local;ejb6-gl-hmm-qlt-digitalsalesmmrule-02.json;"""18.3.3"""
EJB6_digital-sales_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-digitalsalesmmrule-03.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-digitalsalesmmrule-03.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_digital_sales;t_kcog_entity;ejb6-gl-hmm-qlt-digitalsalesmmrule-03.json;"""18.3.3"""
EJB6_digital-sales-op-ctr_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-digitalsalesopctrmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-digitalsalesopctrmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_digital_sales_op_ctr;;ejb6-gl-hmm-qlt-digitalsalesopctrmrfield-01.json;"""18.3.3"""
EJB6_digital-sales-op-ctr_KAOC_eom-operation_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-digitalsalesopctrmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-digitalsalesopctrmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_digital_sales_op_ctr;t_kaoc_eom_operation;ejb6-gl-hmm-qlt-digitalsalesopctrmmrule-01.json;"""18.3.3"""
EJB6_operation-calculations_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-operationcalculatiomrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-operationcalculatiomrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_operation_calculations;;ejb6-gl-hmm-qlt-operationcalculatiomrfield-01.json;"""18.3.3"""
EJB6_operation-calculations_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-operationcalculatiomrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-operationcalculatiomrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_operation_calculations;;ejb6-gl-hmm-qlt-operationcalculatiomrobject-01.json;"""18.3.3"""
EJB6_operation-calculations_KAOC_eom-operation_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-operationcalculatiommrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-operationcalculatiommrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_operation_calculations;t_kaoc_eom_operation;ejb6-gl-hmm-qlt-operationcalculatiommrule-01.json;"""18.3.3"""
EJB6_operation-calculations-dp_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-operationcalculatiomrfield-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-operationcalculatiomrfield-02.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_operation_calculations_dp;;ejb6-gl-hmm-qlt-operationcalculatiomrfield-02.json;"""18.3.3"""
EJB6_operation-calculations-dp_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/ejb6-gl-hmm-qlt-operationcalculatiomrobject-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_EJB6_APP-ID-169045_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/ejb6-gl-hmm-qlt-operationcalculatiomrobject-02.json?at=refs%2Ftags%2Fv18.3.3";t_ejb6_operation_calculations_dp;;ejb6-gl-hmm-qlt-operationcalculatiomrobject-02.json;"""18.3.3"""
FZPD_filled-form-field_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_FZPD_APP-ID-2125440_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/fzpd-gl-hmm-qlt-filledformfieldmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_FZPD_APP-ID-2125440_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/fzpd-gl-hmm-qlt-filledformfieldmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_fzpd_filled_form_field;;fzpd-gl-hmm-qlt-filledformfieldmrfield-01.json;"""18.3.3"""
FZPD_filled-form-field_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_FZPD_APP-ID-2125440_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/fzpd-gl-hmm-qlt-filledformfieldmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_FZPD_APP-ID-2125440_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/fzpd-gl-hmm-qlt-filledformfieldmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_fzpd_filled_form_field;;fzpd-gl-hmm-qlt-filledformfieldmrobject-01.json;"""18.3.3"""
t_g5m3_sust_mob_operations-qlm-MRField.conf;"https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-g5m3/blob/19.0.0/hammurabi/jobs/europa/g5m3-gl-hmm-qlt-sustmoboperationsmrfield-01.json
https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-g5m3/blob/19.0.0/hammurabi/jobs/america-ada/g5m3-gl-hmm-qlt-sustmoboperationsmrfield-01.json";t_g5m3_sust_mob_operations;;g5m3-gl-hmm-qlt-sustmoboperationsmrfield-01.json;"""19.0.0"""
J7IL_atm-session-message_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-atmsessionmessagemrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-atmsessionmessagemrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_atm_session_message;;j7il-gl-hmm-qlt-atmsessionmessagemrfield-01.json;"""18.4.6"""
J7IL_atm-session-message_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-atmsessionmessagemrobject-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-atmsessionmessagemrobject-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_atm_session_message;;j7il-gl-hmm-qlt-atmsessionmessagemrobject-01.json;"""18.4.6"""
J7IL_atm-session-message_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-atmsessionmessagemmrule-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-atmsessionmessagemmrule-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_atm_session_message;t_kcog_entity;j7il-gl-hmm-qlt-atmsessionmessagemmrule-01.json;"""18.4.6"""
J7IL_customer-personalization_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerpersonalizamrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerpersonalizamrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_personalization;;j7il-gl-hmm-qlt-customerpersonalizamrfield-01.json;"""18.4.6"""
J7IL_customer-personalization_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerpersonalizamrobject-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerpersonalizamrobject-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_personalization;;j7il-gl-hmm-qlt-customerpersonalizamrobject-01.json;"""18.4.6"""
J7IL_customer-personalization_KBTQ_role-person_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerpersonalizammrule-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerpersonalizammrule-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_personalization;t_kbtq_role_person;j7il-gl-hmm-qlt-customerpersonalizammrule-01.json;"""18.4.6"""
J7IL_customer-personalization_KCOG_country_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerpersonalizammrule-02.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerpersonalizammrule-02.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_personalization;t_kcog_country;j7il-gl-hmm-qlt-customerpersonalizammrule-02.json;"""18.4.6"""
J7IL_customer-personalization_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerpersonalizammrule-03.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerpersonalizammrule-03.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_personalization;t_kcog_entity;j7il-gl-hmm-qlt-customerpersonalizammrule-03.json;"""18.4.6"""
J7IL_customer-refusals_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerrefusalsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerrefusalsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_refusals;;j7il-gl-hmm-qlt-customerrefusalsmrfield-01.json;"""18.4.6"""
J7IL_customer-refusals_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerrefusalsmrobject-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerrefusalsmrobject-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_refusals;;j7il-gl-hmm-qlt-customerrefusalsmrobject-01.json;"""18.4.6"""
J7IL_customer-refusals_KBTQ_role-person_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerrefusalsmmrule-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerrefusalsmmrule-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_refusals;t_kbtq_role_person;j7il-gl-hmm-qlt-customerrefusalsmmrule-01.json;"""18.4.6"""
J7IL_customer-refusals_KCOG_country_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerrefusalsmmrule-02.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerrefusalsmmrule-02.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_refusals;t_kcog_country;j7il-gl-hmm-qlt-customerrefusalsmmrule-02.json;"""18.4.6"""
J7IL_customer-refusals_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-customerrefusalsmmrule-03.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-customerrefusalsmmrule-03.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_customer_refusals;t_kcog_entity;j7il-gl-hmm-qlt-customerrefusalsmmrule-03.json;"""18.4.6"""
J7IL_email-notifications_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-emailnotificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-emailnotificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_email_notifications;;j7il-gl-hmm-qlt-emailnotificationsmrfield-01.json;"""18.4.6"""
J7IL_notification-type_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-notificationtypemrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-notificationtypemrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_notification_type;;j7il-gl-hmm-qlt-notificationtypemrfield-01.json;"""18.4.6"""
J7IL_notifications_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-notificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-notificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_notifications;;j7il-gl-hmm-qlt-notificationsmrfield-01.json;"""18.4.6"""
J7IL_push-notifications_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-pushnotificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-pushnotificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_push_notifications;;j7il-gl-hmm-qlt-pushnotificationsmrfield-01.json;"""18.4.6"""
J7IL_sms-notifications_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-smsnotificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-smsnotificationsmrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_sms_notifications;;j7il-gl-hmm-qlt-smsnotificationsmrfield-01.json;"""18.4.6"""
J7IL_webpush-notifications_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/j7il-gl-hmm-qlt-webpushnotificationmrfield-01.json?at=refs%2Ftags%2Fv18.4.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_J7IL_APP-ID-19695_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/j7il-gl-hmm-qlt-webpushnotificationmrfield-01.json?at=refs%2Ftags%2Fv18.4.6";t_j7il_webpush_notifications;;j7il-gl-hmm-qlt-webpushnotificationmrfield-01.json;"""18.4.6"""
KATC_attributes-contract-mp_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/katc-gl-hmm-qlt-attributescontractmmrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/katc-gl-hmm-qlt-attributescontractmmrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_katc_attributes_contract_mp;;katc-gl-hmm-qlt-attributescontractmmrfield-01.json;"""18.4.4"""
