implantacion,table,conf_type,conf,version,params,ConfigURL,Extralibs,version_simple,unique_id,NombreJob,LARGO_MAX41+5
Holding,t_l9ct_co_asset_rel_emissions,MRField,L9CT_co-asset-rel-emissions_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_co-asset-rel-emissions_MRField.conf,,1000,coassetrelemissionsmrfield,l9ct-gl-hmm-qlt-coassetrelemissionsmrfield-,43
Holding,t_l9ct_co_asset_rel_emissions,MRField,L9CT_co-asset-rel-emissions_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/L9CT/L9CT_co-asset-rel-emissions_MRField.conf,,1202,coassetrelemissionsmrfield,l9ct-gl-hmm-qlt-coassetrelemissionsmrfield-,43
Holding,t_l9ct_co_asset_rel_emissions,MRObject,L9CT_co-asset-rel-emissions_MRObject.conf,10.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_co-asset-rel-emissions_MRObject.conf,,1000,coassetrelemissionsmrobject,l9ct-gl-hmm-qlt-coassetrelemissionsmrobject-,44
Holding,t_l9ct_co_em_rduc_target,MRField,L9CT_co-em-rduc-target_MRField.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/L9CT/L9CT_co-em-rduc-target_MRField.conf,,1100,coemrductargetmrfield,l9ct-gl-hmm-qlt-coemrductargetmrfield-,38
Holding,t_l9ct_co_em_rduc_target,MRObject,L9CT_co-em-rduc-target_MRObject.conf,11.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/L9CT/L9CT_co-em-rduc-target_MRObject.conf,,1100,coemrductargetmrobject,l9ct-gl-hmm-qlt-coemrductargetmrobject-,39
Holding,t_l9ct_cs_ncs_co_tx_alig_sctr_r,MMRule,L9CT_cs-ncs-co-tx-alig-sctr-r_KBTQ_customer-info_MMRule.conf,13.0.3,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.3/entregable_hammurabi/L9CT/L9CT_cs-ncs-co-tx-alig-sctr-r_KBTQ_customer-info_MMRule.conf,,1303,csncscotxaligsctrrmmrule,l9ct-gl-hmm-qlt-csncscotxaligsctrrmmrule-,41
Holding,t_l9ct_cs_ncs_co_tx_alig_sctr_r,MRField,L9CT_cs-ncs-co-tx-alig-sctr-r_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_cs-ncs-co-tx-alig-sctr-r_MRField.conf,,1000,csncscotxaligsctrrmrfield,l9ct-gl-hmm-qlt-csncscotxaligsctrrmrfield-,42
Holding,t_l9ct_cs_ncs_co_tx_alig_sctr_r,MRField,L9CT_cs-ncs-co-tx-alig-sctr-r_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_cs-ncs-co-tx-alig-sctr-r_MRField.conf,,900,csncscotxaligsctrrmrfield,l9ct-gl-hmm-qlt-csncscotxaligsctrrmrfield-,42
Holding,t_l9ct_cs_ncs_co_tx_alig_sctr_r,MRObject,L9CT_cs-ncs-co-tx-alig-sctr-r_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_cs-ncs-co-tx-alig-sctr-r_MRObject.conf,,900,csncscotxaligsctrrmrobject,l9ct-gl-hmm-qlt-csncscotxaligsctrrmrobject-,43
Holding,t_l9ct_eco_activity_taxo,MRField,L9CT_eco-activity-taxo_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/L9CT/L9CT_eco-activity-taxo_MRField.conf,,1202,ecoactivitytaxomrfield,l9ct-gl-hmm-qlt-ecoactivitytaxomrfield-,39
Holding,t_l9ct_eco_activity_taxo,MRObject,L9CT_eco-activity-taxo_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/L9CT/L9CT_eco-activity-taxo_MRObject.conf,,1202,ecoactivitytaxomrobject,l9ct-gl-hmm-qlt-ecoactivitytaxomrobject-,40
Holding,t_l9ct_em_factors_buildings,MRField,L9CT_em-factors-buildings_MRField.conf,11.0.4,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.4/entregable_hammurabi/L9CT/L9CT_em-factors-buildings_MRField.conf,,1104,emfactorsbuildingsmrfield,l9ct-gl-hmm-qlt-emfactorsbuildingsmrfield-,42
Holding,t_l9ct_em_factors_buildings,MRField,L9CT_em-factors-buildings_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-buildings_MRField.conf,,900,emfactorsbuildingsmrfield,l9ct-gl-hmm-qlt-emfactorsbuildingsmrfield-,42
Holding,t_l9ct_em_factors_buildings,MRObject,L9CT_em-factors-buildings_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-buildings_MRObject.conf,,900,emfactorsbuildingsmrobject,l9ct-gl-hmm-qlt-emfactorsbuildingsmrobject-,43
Holding,t_l9ct_em_factors_by_sector,MRField,L9CT_em-factors-by-sector_MRField.conf,11.0.4,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.4/entregable_hammurabi/L9CT/L9CT_em-factors-by-sector_MRField.conf,,1104,emfactorsbysectormrfield,l9ct-gl-hmm-qlt-emfactorsbysectormrfield-,41
Holding,t_l9ct_em_factors_by_sector,MRField,L9CT_em-factors-by-sector_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-by-sector_MRField.conf,,900,emfactorsbysectormrfield,l9ct-gl-hmm-qlt-emfactorsbysectormrfield-,41
Holding,t_l9ct_em_factors_by_sector,MRObject,L9CT_em-factors-by-sector_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-by-sector_MRObject.conf,,900,emfactorsbysectormrobject,l9ct-gl-hmm-qlt-emfactorsbysectormrobject-,42
Holding,t_l9ct_em_factors_eur_buildings,MRField,L9CT_em-factors-eur-buildings_MRField.conf,11.0.4,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.4/entregable_hammurabi/L9CT/L9CT_em-factors-eur-buildings_MRField.conf,,1104,emfactorseurbuildinmrfield,l9ct-gl-hmm-qlt-emfactorseurbuildinmrfield-,43
Holding,t_l9ct_em_factors_eur_buildings,MRField,L9CT_em-factors-eur-buildings_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-eur-buildings_MRField.conf,,900,emfactorseurbuildinmrfield,l9ct-gl-hmm-qlt-emfactorseurbuildinmrfield-,43
Holding,t_l9ct_em_factors_eur_buildings,MRObject,L9CT_em-factors-eur-buildings_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-eur-buildings_MRObject.conf,,900,emfactorseurbuildinmrobject,l9ct-gl-hmm-qlt-emfactorseurbuildinmrobject-,44
Holding,t_l9ct_em_factors_motor_ve,MRField,L9CT_em-factors-motor-ve_MRField.conf,11.0.4,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.4/entregable_hammurabi/L9CT/L9CT_em-factors-motor-ve_MRField.conf,,1104,emfactorsmotorvemrfield,l9ct-gl-hmm-qlt-emfactorsmotorvemrfield-,40
Holding,t_l9ct_em_factors_motor_ve,MRField,L9CT_em-factors-motor-ve_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-motor-ve_MRField.conf,,900,emfactorsmotorvemrfield,l9ct-gl-hmm-qlt-emfactorsmotorvemrfield-,40
Holding,t_l9ct_em_factors_motor_ve,MRObject,L9CT_em-factors-motor-ve_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_em-factors-motor-ve_MRObject.conf,,900,emfactorsmotorvemrobject,l9ct-gl-hmm-qlt-emfactorsmotorvemrobject-,41
Holding,t_l9ct_esg_ext_d_co_anl_oilgas,MRField,L9CT_esg-ext-d-co-anl-oilgas_MRField.conf,13.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/L9CT/L9CT_esg-ext-d-co-anl-oilgas_MRField.conf,,1300,esgextdcoanloilgasmrfield,l9ct-gl-hmm-qlt-esgextdcoanloilgasmrfield-,42
Holding,t_l9ct_esg_ext_d_co_anl_oilgas,MRObject,L9CT_esg-ext-d-co-anl-oilgas_MRObject.conf,13.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/L9CT/L9CT_esg-ext-d-co-anl-oilgas_MRObject.conf,,1300,esgextdcoanloilgasmrobject,l9ct-gl-hmm-qlt-esgextdcoanloilgasmrobject-,43
Holding,t_l9ct_esg_ext_data_comp_annl,MRField,L9CT_esg-ext-data-comp-annl_MRField.conf,13.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/L9CT/L9CT_esg-ext-data-comp-annl_MRField.conf,,1300,esgextdatacompannlmrfield,l9ct-gl-hmm-qlt-esgextdatacompannlmrfield-,42
Holding,t_l9ct_esg_ext_data_comp_annl,MRObject,L9CT_esg-ext-data-comp-annl_MRObject.conf,13.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/L9CT/L9CT_esg-ext-data-comp-annl_MRObject.conf,,1300,esgextdatacompannlmrobject,l9ct-gl-hmm-qlt-esgextdatacompannlmrobject-,43
Holding,t_l9ct_esg_ext_data_companies,MRField,L9CT_esg-ext-data-companies_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_esg-ext-data-companies_MRField.conf,,1000,esgextdatacompaniesmrfield,l9ct-gl-hmm-qlt-esgextdatacompaniesmrfield-,43
Holding,t_l9ct_esg_ext_data_companies,MRObject,L9CT_esg-ext-data-companies_MRObject.conf,10.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_esg-ext-data-companies_MRObject.conf,,1000,esgextdatacompaniesmrobject,l9ct-gl-hmm-qlt-esgextdatacompaniesmrobject-,44
Holding,t_l9ct_esg_fact_reply,MRField,L9CT_esg-fact-reply_MRField.conf,13.0.1,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.1/entregable_hammurabi/L9CT/L9CT_esg-fact-reply_MRField.conf,,1301,esgfactreplymrfield,l9ct-gl-hmm-qlt-esgfactreplymrfield-,36
Holding,t_l9ct_esg_fact_reply,MRObject,L9CT_esg-fact-reply_MRObject.conf,13.0.1,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.1/entregable_hammurabi/L9CT/L9CT_esg-fact-reply_MRObject.conf,,1301,esgfactreplymrobject,l9ct-gl-hmm-qlt-esgfactreplymrobject-,37
Holding,t_l9ct_esg_question_score,MRField,L9CT_esg-question-score_MRField.conf,13.0.1,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.1/entregable_hammurabi/L9CT/L9CT_esg-question-score_MRField.conf,,1301,esgquestionscoremrfield,l9ct-gl-hmm-qlt-esgquestionscoremrfield-,40
Holding,t_l9ct_esg_question_score,MRObject,L9CT_esg-question-score_MRObject.conf,13.0.1,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.1/entregable_hammurabi/L9CT/L9CT_esg-question-score_MRObject.conf,,1301,esgquestionscoremrobject,l9ct-gl-hmm-qlt-esgquestionscoremrobject-,41
Holding,t_l9ct_esg_scores_industry_taxo,MRField,L9CT_esg-scores-industry-taxo_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_esg-scores-industry-taxo_MRField.conf,,1000,esgscoresindustrytamrfield,l9ct-gl-hmm-qlt-esgscoresindustrytamrfield-,43
Holding,t_l9ct_esg_scores_industry_taxo,MRField,L9CT_esg-scores-industry-taxo_MRField.conf,11.0.3,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.3/entregable_hammurabi/L9CT/L9CT_esg-scores-industry-taxo_MRField.conf,,1103,esgscoresindustrytamrfield,l9ct-gl-hmm-qlt-esgscoresindustrytamrfield-,43
Holding,t_l9ct_esg_scores_industry_taxo,MRObject,L9CT_esg-scores-industry-taxo_MRObject.conf,10.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_esg-scores-industry-taxo_MRObject.conf,,1000,esgscoresindustrytamrobject,l9ct-gl-hmm-qlt-esgscoresindustrytamrobject-,44
Holding,t_l9ct_gp_cust_ext_data_comp,MMRule,L9CT_gp-cust-ext-data-comp_KBTQ_customer-info_MMRule.conf,13.0.2,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_id)",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.2/entregable_hammurabi/L9CT/L9CT_gp-cust-ext-data-comp_KBTQ_customer-info_MMRule.conf,,1302,gpcustextdatacompmmrule,l9ct-gl-hmm-qlt-gpcustextdatacompmmrule-,40
Holding,t_l9ct_gp_cust_ext_data_comp,MMRule,L9CT_gp-cust-ext-data-comp_L9CT_esg-ext-data-companies_MMRule.conf,13.0.0,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_id)",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/L9CT/L9CT_gp-cust-ext-data-comp_L9CT_esg-ext-data-companies_MMRule.conf,,1300,gpcustextdatacompmmrule,l9ct-gl-hmm-qlt-gpcustextdatacompmmrule-,40
Holding,t_l9ct_gp_cust_ext_data_comp,MRField,L9CT_gp-cust-ext-data-comp_MRField.conf,13.0.0,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_id)",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/L9CT/L9CT_gp-cust-ext-data-comp_MRField.conf,,1300,gpcustextdatacompmrfield,l9ct-gl-hmm-qlt-gpcustextdatacompmrfield-,41
Holding,t_l9ct_gp_cust_ext_data_comp,MRObject,L9CT_gp-cust-ext-data-comp_MRObject.conf,13.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound
SOURCE: Origin of data (gf_information_source_id)",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/L9CT/L9CT_gp-cust-ext-data-comp_MRObject.conf,,1300,gpcustextdatacompmrobject,l9ct-gl-hmm-qlt-gpcustextdatacompmrobject-,42
Holding,t_l9ct_green_bonds_secty_flag,MRField,L9CT_green-bonds-secty-flag_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_green-bonds-secty-flag_MRField.conf,,900,greenbondssectyflagmrfield,l9ct-gl-hmm-qlt-greenbondssectyflagmrfield-,43
Holding,t_l9ct_green_bonds_secty_flag,MRObject,L9CT_green-bonds-secty-flag_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_green-bonds-secty-flag_MRObject.conf,,900,greenbondssectyflagmrobject,l9ct-gl-hmm-qlt-greenbondssectyflagmrobject-,44
Holding,t_l9ct_grp_clnt_cmpny_crbn_data,MMRule,L9CT_grp-clnt-cmpny-crbn-data_KSAG_holding-business-group_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_KSAG_holding-business-group_MMRule.conf,,900,grpclntcmpnycrbndatmmrule,l9ct-gl-hmm-qlt-grpclntcmpnycrbndatmmrule-,42
Holding,t_l9ct_grp_clnt_cmpny_crbn_data,MRField,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,,900,grpclntcmpnycrbndatmrfield,l9ct-gl-hmm-qlt-grpclntcmpnycrbndatmrfield-,43
Holding,t_l9ct_grp_clnt_cmpny_crbn_data,MRField,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,9.0.0,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data

JOB EXTRALIBS:
     extralibs: Link to custom repository",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local%2Fcom%2Fbbva%2Fprojectsdatio%2Fc360hammcustom%2F1.0.0%2Fc360hammcustom-1.0.0-jar-with-dependencies.jar,900,grpclntcmpnycrbndatmrfield,l9ct-gl-hmm-qlt-grpclntcmpnycrbndatmrfield-,43
Holding,t_l9ct_grp_clnt_cmpny_crbn_data,MRObject,L9CT_grp-clnt-cmpny-crbn-data_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRObject.conf,,900,grpclntcmpnycrbndatmrobject,l9ct-gl-hmm-qlt-grpclntcmpnycrbndatmrobject-,44
Holding,t_l9ct_grp_clnt_crbn_data_scp3,MMRule,L9CT_grp-clnt-crbn-data-scp3_KSAG_holding-business-group_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-crbn-data-scp3_KSAG_holding-business-group_MMRule.conf,,900,grpclntcrbndatascp3mmrule,l9ct-gl-hmm-qlt-grpclntcrbndatascp3mmrule-,42
Holding,t_l9ct_grp_clnt_crbn_data_scp3,MRField,L9CT_grp-clnt-crbn-data-scp3_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-crbn-data-scp3_MRField.conf,,900,grpclntcrbndatascp3mrfield,l9ct-gl-hmm-qlt-grpclntcrbndatascp3mrfield-,43
Holding,t_l9ct_grp_clnt_crbn_data_scp3,MRField,L9CT_grp-clnt-crbn-data-scp3_MRField.conf,9.0.0,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data

JOB EXTRALIBS:
     extralibs: Link to custom repository",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-crbn-data-scp3_MRField.conf,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local%2Fcom%2Fbbva%2Fprojectsdatio%2Fc360hammcustom%2F1.0.0%2Fc360hammcustom-1.0.0-jar-with-dependencies.jar,900,grpclntcrbndatascp3mrfield,l9ct-gl-hmm-qlt-grpclntcrbndatascp3mrfield-,43
Holding,t_l9ct_grp_clnt_crbn_data_scp3,MRObject,L9CT_grp-clnt-crbn-data-scp3_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-crbn-data-scp3_MRObject.conf,,900,grpclntcrbndatascp3mrobject,l9ct-gl-hmm-qlt-grpclntcrbndatascp3mrobject-,44
