,archivos,tablas,ids,namings,criticals,type_rules,datavaluescolumn,datavaluessubset,datavaluespath,values,subset,drilldown,acceptanceMin,rule
3273,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_energy-price-emis-factor_KCOG_currency_MMRule.conf,t_kwth_energy_price_emis_factor,29001a3e19,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3281,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_light-price_KBTQ_province_MMRule.conf,t_kwth_light_price,GL_STR_t_kwth_light_price_4.3_001,gf_province_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_province/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
3282,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_light-price_KCOG_currency_MMRule.conf,t_kwth_light_price,29001a3f3b,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3292,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_market-emis-factor_KCOG_country_MMRule.conf,t_kwth_market_emis_factor,GL_STR_t_kwth_market_emis_factor_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3293,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_market-emis-factor_KCOG_entity_MMRule.conf,t_kwth_market_emis_factor,GL_STR_t_kwth_market_emis_factor_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3310,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_price-factor_KCOG_country_MMRule.conf,t_kwth_price_factor,GL_STR_t_kwth_price_factor_4.3_001,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3311,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_price-factor_KCOG_currency_MMRule.conf,t_kwth_price_factor,29001a4c2e,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
3312,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_price-factor_KCOG_entity_MMRule.conf,t_kwth_price_factor,GL_STR_t_kwth_price_factor_4.3_002,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3341,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_taxi-fares-calculation_KCOG_country_MMRule.conf,t_kwth_taxi_fares_calculation,GL_STR_t_kwth_taxi_fares_calculation_4.3_001,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3342,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_taxi-fares-calculation_KCOG_currency_MMRule.conf,t_kwth_taxi_fares_calculation,29001a4747,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
3343,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_taxi-fares-calculation_KCOG_entity_MMRule.conf,t_kwth_taxi_fares_calculation,GL_STR_t_kwth_taxi_fares_calculation_4.3_002,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3367,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-sustnbl-factor_KCMC_commerce_MMRule.conf,t_kwth_transport_sustnbl_factor,GL_STR_t_kwth_transport_sustnbl_factor_4.3_002,gf_commerce_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcmc/data/t_kcmc_commerce/'],,,,ACCEPTANCE_MIN_KCMC_00,4.3
3368,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-sustnbl-factor_KCOG_country_MMRule.conf,t_kwth_transport_sustnbl_factor,GL_STR_t_kwth_transport_sustnbl_factor_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3369,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-sustnbl-factor_KCOG_currency_MMRule.conf,t_kwth_transport_sustnbl_factor,29001a418f,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3385,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-trip-distance_KCOG_country_MMRule.conf,t_kwth_transport_trip_distance,GL_STR_t_kwth_transport_trip_distance_4.3_001,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3386,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-trip-distance_KCOG_entity_MMRule.conf,t_kwth_transport_trip_distance,GL_STR_t_kwth_transport_trip_distance_4.3_002,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3403,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-trip-estimation_KCOG_country_MMRule.conf,t_kwth_transport_trip_estimation,GL_STR_t_kwth_transport_trip_estimation_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3404,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-trip-estimation_KCOG_currency_MMRule.conf,t_kwth_transport_trip_estimation,29001a451f,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
3405,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kwth/glgldh360gloqlt/hammurabi/confs/master/kwth/KWTH_transport-trip-estimation_KCOG_entity_MMRule.conf,t_kwth_transport_trip_estimation,GL_STR_t_kwth_transport_trip_estimation_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
3422,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_bank-fl-enrg-ac-scp-3-ems_KCOG_country_MMRule.conf,t_l9ct_bank_fl_enrg_ac_scp_3_ems,28f5c36c92,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
3468,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_bank-scope-1-emissions_KCOG_country_MMRule.conf,t_l9ct_bank_scope_1_emissions,28f5c325a6,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
3534,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_bank-supp-cap-g-scp-3-ems_PROC_supplier-information_MMRule.conf,t_l9ct_bank_supp_cap_g_scp_3_ems,GL_STR_t_l9ct_bank_supp_cap_g_scp_3_ems_4.3_000,g_supplier_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/proc/data/t_proc_supplier_information/'],,,,ACCEPTANCE_MIN_PROC_00,4.3
3535,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_bk-supp-prch-g-svc-s3-ems_KCOG_country_MMRule.conf,t_l9ct_bk_supp_prch_g_svc_s3_ems,28f5c39227,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
3557,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_bk-supp-prch-g-svc-s3-ems_PROC_supplier-information_MMRule.conf,t_l9ct_bk_supp_prch_g_svc_s3_ems,GL_STR_t_l9ct_bk_supp_prch_g_svc_s3_ems_4.3_000,g_supplier_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/proc/data/t_proc_supplier_information/'],,,,ACCEPTANCE_MIN_PROC_00,4.3
3599,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_co-asset-rel-activity_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_co_asset_rel_activity,GL_STR_t_l9ct_co_asset_rel_activity_4.3_000,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/l9ct/data/t_l9ct_esg_ext_data_companies/'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
3622,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_co-asset-rel-emissions_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_co_asset_rel_emissions,277e947b60,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE' and gf_information_source_id='SOURCE',['/data/master/l9ct/data/t_l9ct_esg_ext_data_companies/'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
3656,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_company_metric_year_cntry,28ada4e4f9,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_l9ct_esg_ext_data_companies'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
3657,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_company-metric-year-cntry_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_company_metric_year_cntry,28ada4e5c2,g_data_source_origin_ex1_type,True,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,gf_information_source_id,['MASTERSCHEMA.t_l9ct_esg_ext_data_companies'],,,,ACCEPTANCE_MIN_L9CT_01,5.2
3668,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_company-metric-year_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_company_metric_year,28805f7977,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_l9ct_esg_ext_data_companies'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
3686,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_company-production-unit_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_company_production_unit,28805f7a1b,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_l9ct_esg_ext_data_companies'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
3743,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_cs-ncs-co-tx-alig-sctr-r_KSAG_global-customer_rel_MMRule.conf,t_l9ct_cs_ncs_co_tx_alig_sctr_r,GL_STR_t_l9ct_cs_ncs_co_tx_alig_sctr_r_4.3_001,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_ksag_global_customer_rel'],,g_customer_id != 'NA',,ACCEPTANCE_MIN_KSAG_00,4.3
3816,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_em-factors-buildings_KCOG_country_MMRule.conf,t_l9ct_em_factors_buildings,28f5c38037,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3850,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_em-factors-by-sector_KCOG_country_MMRule.conf,t_l9ct_em_factors_by_sector,28f5c35552,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3884,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_em-factors-eur-buildings_KCOG_country_MMRule.conf,t_l9ct_em_factors_eur_buildings,28f5c39d8e,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3900,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_em-factors-motor-ve_KCOG_country_MMRule.conf,t_l9ct_em_factors_motor_ve,28f5c363e3,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
3947,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_esg-ext-data-companies_KCOG_country_MMRule.conf,t_l9ct_esg_ext_data_companies,28f5c38201,gf_address_country_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,gf_address_country_id != '' AND gf_address_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,5.2
3967,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_gp-cust-ext-data-comp_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_gp_cust_ext_data_comp,277e947b65,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE' and gf_information_source_id ='SOURCE',['/data/master/l9ct/data/t_l9ct_esg_ext_data_companies/'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
3990,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_grp-clnt-cmpny-crbn-data_KSAG_holding-business-group_MMRule.conf,t_l9ct_grp_clnt_cmpny_crbn_data,GL_STR_t_l9ct_grp_clnt_cmpny_crbn_data_4.3_000,g_holding_group_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/ksag/data/t_ksag_holding_business_group/'],,,,ACCEPTANCE_MIN_KSAG_00,4.3
4025,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_grp-clnt-crbn-data-scp3_KSAG_holding-business-group_MMRule.conf,t_l9ct_grp_clnt_crbn_data_scp3,GL_STR_t_l9ct_grp_clnt_crbn_data_scp3_4.3_000,g_holding_group_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/ksag/data/t_ksag_holding_business_group/'],,,,ACCEPTANCE_MIN_KSAG_00,4.3
4052,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_grp-cs-co-tx-align-sctr-r_KSAG_holding-business-group_MMRule.conf,t_l9ct_grp_cs_co_tx_align_sctr_r,GL_STR_t_l9ct_grp_cs_co_tx_align_sctr_r_4.3_000,g_holding_group_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/ksag/data/t_ksag_holding_business_group/'],,,,ACCEPTANCE_MIN_KSAG_00,4.3
4223,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_institutions-esg_L9CT_insts-esg-scores-general_MMRule.conf,t_l9ct_institutions_esg,28a3de79bc,g_esg_ases_institution_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_l9ct_insts_esg_scores_general'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
4259,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_insts-esg-scores-criteria_L9CT_inst-esg-scores-dimension_MMRule.conf,t_l9ct_insts_esg_scores_criteria,277e947b67,g_esg_ases_institution_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/l9ct/data/t_l9ct_inst_esg_scores_dimension/'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
4308,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_prod-assets-annual_L9CT_production-assets_MMRule.conf,t_l9ct_prod_assets_annual,GL_STR_t_l9ct_prod_assets_annual_4.3_000,gf_information_source_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE' and gf_information_source_id ='SOURCE',['/data/master/l9ct/data/t_l9ct_production_assets/'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
4309,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_prod-assets-annual_L9CT_production-assets_MMRule.conf,t_l9ct_prod_assets_annual,GL_STR_t_l9ct_prod_assets_annual_4.3_001,gf_asset_external_data_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE' and gf_information_source_id ='SOURCE',['/data/master/l9ct/data/t_l9ct_production_assets/'],,,,ACCEPTANCE_MIN_L9CT_01,4.3
4369,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_reglty-metric-kpi-taxo-ue_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_reglty_metric_kpi_taxo_ue,28805f7c66,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_l9ct_esg_ext_data_companies'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
4395,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_regulatory-metric-year_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_regulatory_metric_year,28805f7f0c,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_l9ct_esg_ext_data_companies'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
4405,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/l9ct/glgldh360gloqlt/hammurabi/confs/master/l9ct/L9CT_regulatory-metric_L9CT_esg-ext-data-companies_MMRule.conf,t_l9ct_regulatory_metric,28805f7daf,gf_external_data_company_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_l9ct_esg_ext_data_companies'],,,,ACCEPTANCE_MIN_L9CT_00,4.3
4529,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/msx9/glgldh360gloqlt/hammurabi/confs/master/msx9/MSX9_loans-calc-balances_KCOG_country_MMRule.conf,t_msx9_loans_calc_balances,GL_STR_t_msx9_loans_calc_balances_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
4530,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/msx9/glgldh360gloqlt/hammurabi/confs/master/msx9/MSX9_loans-calc-balances_KCOG_currency_MMRule.conf,t_msx9_loans_calc_balances,29001a3d26,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
4531,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/msx9/glgldh360gloqlt/hammurabi/confs/master/msx9/MSX9_loans-calc-balances_KCOG_entity_MMRule.conf,t_msx9_loans_calc_balances,GL_STR_t_msx9_loans_calc_balances_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
4532,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/msx9/glgldh360gloqlt/hammurabi/confs/master/msx9/MSX9_loans-calc-balances_KSAN_contract-global-local_MMRule.conf,t_msx9_loans_calc_balances,GL_STR_t_msx9_loans_calc_balances_4.3_002,g_contract_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/ksan/data/t_ksan_contract_global_local/'],,,,ACCEPTANCE_MIN_KSAN_00,4.3
4551,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/nm7r/glgldh360gloqlt/hammurabi/confs/master/nm7r/NM7R_lead_KCOG_country_MMRule.conf,t_nm7r_lead,GL_STR_t_nm7r_lead_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
4552,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/nm7r/glgldh360gloqlt/hammurabi/confs/master/nm7r/NM7R_lead_KCOG_entity_MMRule.conf,t_nm7r_lead,GL_STR_t_nm7r_lead_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
4612,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/nols/glgldh360gloqlt/hammurabi/confs/master/nols/NOLS_commerc-external-funds_NOLS_external-funds_MMRule.conf,t_nols_commerc_external_funds,28a9ab4aeb,gf_isin_ext_fund_class_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_nols_external_funds'],,,,ACCEPTANCE_MIN_NOLS_00,4.3
4620,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/nols/glgldh360gloqlt/hammurabi/confs/master/nols/NOLS_external-funds-equity_NOLS_external-funds_MMRule.conf,t_nols_external_funds_equity,GL_STR_t_nols_external_funds_equity_4.3_000,gf_isin_ext_fund_class_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/nols/data/t_nols_external_funds/'],,,,ACCEPTANCE_MIN_NOLS_00,4.3
