ids;naming_set;tablas;subset;datavaluespath;values;datavaluescolumn;datavaluessubset;ID RULE;CATALOG (TAXONOMY/STATIC) (3.5-6.1-6.10);Frequency of measurement;Subset;DEFINITION PERIOD;PUBLICATION DATE;STATUS DEVELOPMENT;STATUS IMPLANTATION;Parameters;datavaluespath_str;datavaluessubset_gcatalogid;datavaluessubset_gffrequencytype
GL_DOM_t_kceg_customer_cancellations_3.5_002;{'g_channel_id'};t_kceg_customer_cancellations;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='M';GL_DOM_t_kceg_customer_cancellations_3.5_002;C071;Monthly;;2Q22;Jul_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C071;M
27f5494c35;{'g_entific_id'};t_kceg_customer_engagement_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27f5494c35;CD07;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27f5494ca1;{'gf_cust_comm_situation_type'};t_kceg_customer_engagement_dp;gf_cust_comm_situation_type is not null and gf_cust_comm_situation_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D441' and gf_frequency_type='D';27f5494ca1;D441;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D441;D
GL_DOM_t_kceg_customer_engagement_3.5_006;{'g_entific_id'};t_kceg_customer_engagement;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='M';GL_DOM_t_kceg_customer_engagement_3.5_006;CD07;Monthly;;2Q22;Jul_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;M
27b61c9167;{'gf_cust_comm_situation_type'};t_kceg_customer_engagement;gf_cust_comm_situation_type is not null and gf_cust_comm_situation_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D441' and gf_frequency_type='M';27b61c9167;D441 ;Monthly;Distinto de Null o vacío;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D441;M
28243d7065;{'g_country_id'};t_kceg_customer_products_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';28243d7065;C245;Daily;;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
28243dae6e;{'g_global_product_id'};t_kceg_customer_products_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C375' and gf_frequency_type='D';28243dae6e;C375;Daily;;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C375;D
28243ddd4f;{'g_party_type'};t_kceg_customer_products_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='PART' and gf_frequency_type='D';28243ddd4f;PART;Daily;;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;PART;D
27d25cea90;{'g_party_type'};t_kceg_customer_products;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='PART' and gf_frequency_type='M';27d25cea90;PART;Monthly;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;PART;M
27d25d3f07;{'gf_contract_comm_situation_id'};t_kceg_customer_products;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A067' and gf_frequency_type='M';27d25d3f07;A067;Monthly;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A067;M
GL_DOM_t_kceg_customer_products_3.5_000;{'g_country_id'};t_kceg_customer_products;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='M';GL_DOM_t_kceg_customer_products_3.5_000;C245;Monthly;;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;M
27b631165a;{'g_global_product_id'};t_kceg_customer_products;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C375' and gf_frequency_type='M';27b631165a;C375;Monthly;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C375;M
GL_DOM_t_kceg_customer_registers_3.5_000;{'g_cust_registration_type'};t_kceg_customer_registers;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A526' and gf_frequency_type='M';GL_DOM_t_kceg_customer_registers_3.5_000;A526;Monthly;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A526;M
GL_DOM_t_kceg_customer_registers_3.5_001;{'g_country_id'};t_kceg_customer_registers;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='M';GL_DOM_t_kceg_customer_registers_3.5_001;C245;Monthly;;2Q22;Jul_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;M
GL_DOM_t_kceg_customer_registers_3.5_002;{'g_channel_id'};t_kceg_customer_registers;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='M';GL_DOM_t_kceg_customer_registers_3.5_002;C071;Monthly;;2Q22;Jul_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C071;M
27ee27be21;{'g_entific_id'};t_kceg_fx_cust_channel_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27ee27be21;CD07;Weekly;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27ee27be9d;{'g_channel_id'};t_kceg_fx_cust_channel_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='D';27ee27be9d;C071;Weekly;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C071;D
28012c9d3f;{'g_amount_cust_fx_trans_chn_categ_type'};t_kceg_fx_cust_channel_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c9d3f;D251;Weekly;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c9da4;{'gf_mrgn_cust_fx_tran_categ_type'};t_kceg_fx_cust_channel_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c9da4;D251;Weekly;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
27ee27bf1e;{'g_currency_id'};t_kceg_fx_cust_channel_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C246' and gf_frequency_type='D';27ee27bf1e;C246;Weekly;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C246;D
27ee27bd33;{'g_entific_id'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27ee27bd33;CD07;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
28012c93a1;{'g_freq_cust_trans_fx_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c93a1;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c9425;{'g_fx_daily_avg_amt_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c9425;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c94a1;{'g_avg_mrgn_chd_fx_trans_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c94a1;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c9510;{'gf_recent_chng_fx_mrgn_clct_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D260' and gf_frequency_type='D';28012c9510;D260;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D260;D
28012c957e;{'g_recent_var_fx_trd_vol_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D260' and gf_frequency_type='D';28012c957e;D260;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D260;D
28012c95e7;{'g_perd_most_actv_cust_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D264' and gf_frequency_type='D';28012c95e7;D264;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D264;D
28012c9789;{'g_trans_fx_mk_clsd_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c9789;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c97f8;{'g_mrgn_fx_mk_clsd_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c97f8;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c98d7;{'g_days_last_fx_trans_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c98d7;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c9940;{'g_benchmarks_curr_mrgn_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D255' and gf_frequency_type='D';28012c9940;D255;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D255;D
28012c99ba;{'g_cust_exp_imp_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D258' and gf_frequency_type='D';28012c99ba;D258;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D258;D
28012c9a28;{'g_cust_imp_amount_fx_act_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c9a28;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c9a8e;{'g_cust_exp_amount_fx_act_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c9a8e;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
28012c9afa;{'gf_frequent_traveler_cst_desc'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C187' and gf_frequency_type='D';28012c9afa;C187;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C187;D
28012c9b5f;{'g_cust_remmitance_hist_cntry_ind_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C187' and gf_frequency_type='D';28012c9b5f;C187;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C187;D
28012c9bc2;{'g_cust_fx_account_bbva_ind_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C187' and gf_frequency_type='D';28012c9bc2;C187;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C187;D
28012c9c49;{'g_cust_curr_commercial_camp_ind_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C187' and gf_frequency_type='D';28012c9c49;C187;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C187;D
28012c9ca9;{'g_amount_oblg_denom_fx_categ_type'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';28012c9ca9;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
27ee27bd9b;{'g_currency_id'};t_kceg_fx_cust_gnrl_feat;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C246' and gf_frequency_type='D';27ee27bd9b;C246;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C246;D
27f8f22be8;{'g_entific_id'};t_kceg_fx_cust_qtry_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27f8f22be8;CD07;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27f8f22c52;{'g_amount_fx_act_period_categ_type'};t_kceg_fx_cust_qtry_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D251' and gf_frequency_type='D';27f8f22c52;D251;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
27f8f22cc6;{'gf_data_quarter_id'};t_kceg_fx_cust_qtry_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D250' and gf_frequency_type='D';27f8f22cc6;D250;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D250;D
27f8f22d33;{'g_currency_id'};t_kceg_fx_cust_qtry_activity;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C246' and gf_frequency_type='D';27f8f22d33;C246;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C246;D
27ee27bc37;{'g_entific_id'};t_kceg_fx_cust_scores;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='D' and g_catalog_id ='CD07';27ee27bc37;CD07;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
28012c92e0;{'g_fx_score_id'};t_kceg_fx_cust_scores;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='D' and g_catalog_id ='D249';28012c92e0;D249;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D249;D
2803fd23e2;{'g_categ_fx_score_type'};t_kceg_fx_cust_scores;g_fx_score_id == 'AGE';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='D' and g_catalog_id ='D261';2803fd23e2;D261;Daily;g_fx_score_id sea igual a AGE;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D261;D
27ee27bcb7;{'g_currency_id'};t_kceg_fx_cust_scores;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='D' and g_catalog_id ='C246';27ee27bcb7;C246;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C246;D
2803fd2452;{'g_categ_fx_score_type'};t_kceg_fx_cust_scores;g_fx_score_id != 'AGE';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='D' and g_catalog_id ='D251';2803fd2452;D251;Daily;g_fx_score_id sea distinto a AGE;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D251;D
GL_DOM_t_kceg_identity_graph_3.5_000;{'g_person_role_type'};t_kceg_identity_graph;g_person_role_type is not null and g_person_role_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';GL_DOM_t_kceg_identity_graph_3.5_000;C529;Daily;Distinto de Null o vacío;2Q23;Jul_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C529;D
27b6311162;{'g_supra_channel_id'};t_kceg_identity_graph;g_supra_channel_id is not null and g_supra_channel_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C069' and gf_frequency_type='D';27b6311162;C069;Daily;Distinto de Null o vacío;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C069;D
287b3bd6bf;{'g_person_role_type'};t_kceg_trans_recommendation;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'C529' and gf_frequency_type='D';287b3bd6bf;C529;Daily;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C529;D
287b3bdc91;{'g_person_role_type'};t_kceg_transaction_evaluation;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'C529' and gf_frequency_type='D';287b3bdc91;C529;Daily;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C529;D
276d862631;{'g_country_id'};t_kcpg_appl_cust_contract_perst;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='M' and g_catalog_id ='C245';276d862631;C245;Monthly;;3Q23;Oct_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;M
28075aaba3;{'g_person_role_type'};t_kcpg_appl_cust_perst;g_person_role_type is not null and g_person_role_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';28075aaba3;C529;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C529;D
28075af28c;{'g_country_id'};t_kcpg_appl_cust_perst;g_country_id is not null and g_country_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';28075af28c;C245;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
28086ad347;{'g_inv_inf_cons_period_type'};t_kcpg_appl_cust_perst;g_inv_inf_cons_period_type is not null and g_inv_inf_cons_period_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='E170' and gf_frequency_type='D';28086ad347;E170;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;E170;D
28075ce40e;{'g_entific_id'};t_kcpg_appl_cust_perst;g_entific_id is not null and g_entific_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';28075ce40e;CD07;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27e504abf1;{'g_country_id'};t_kcpg_budget_contract_trip;g_country_id is not null and g_country_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='D' and g_catalog_id ='C245';27e504abf1;C245;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
27e504ac6a;{'g_entific_id'};t_kcpg_budget_contract_trip;g_entific_id is not null and g_entific_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;gf_frequency_type='D' and g_catalog_id ='CD07';27e504ac6a;CD07;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
